x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.65197,1.20005,0.08158919583881197,0.0030503441817214014,-0.002033627515918512,0.08260591250461485,0.040794597919405984,1754747294.469371,0.1154824690649916,0,0.459205402080594
0.65133,1.20264,0.076266995284893,0.0030583083591546128,-0.002732864178057659,0.07659243946598997,0.0381334976424465,1754747294.490256,0.13704491231070137,0,0.4618665023575535
0.65043,1.20545,0.07036581108481177,0.003065843783276448,-0.0033990359804523564,0.07003261888763586,0.035182905542405885,1754747294.511674,0.14812749283909984,0,0.4648170944575941
0.64945,1.20846,0.06403478184282918,0.003072478322635429,-0.0038225062910291095,0.06328475387443551,0.03201739092141459,1754747294.5323956,0.16349549331916355,0,0.4679826090785854
0.64853,1.21167,0.05736021620133169,0.0030783990980494673,-0.00413289556651857,0.05630571973286259,0.028680108100665846,1754747294.5530398,0.16449125919997112,0,0.47131989189933415
0.64755,1.21489,0.05062961474459282,0.0030836338256062064,-0.004582903813082831,0.049130344757116196,0.02531480737229641,1754747294.5737183,0.17038775450319274,0,0.4746851926277036
0.64649,1.21807,0.04392583614031276,0.003088161346227267,-0.004849717749872178,0.04216427973666785,0.02196291807015638,1754747294.5943327,0.16739135228183905,0,0.4780370819298436
0.64535,1.22113,0.03740105443648012,0.0030920031477009186,-0.004849717749872178,0.035643339834308854,0.01870052721824006,1754747294.6148765,0.16211916371251392,0,0.48129947278175994
0.64451,1.22392,0.03157491317087424,0.003095295388028996,-0.004849717749872178,0.02982049080903106,0.01578745658543712,1754747294.63573,0.13879592521474976,0,0.4842125434145629
0.64296,1.22818,0.022514175857265784,0.0030975996225981284,-0.0048779857421752,0.02073378973768871,0.011257087928632892,1754747294.6561992,0.1050215255227401,0,0.4887429120713671
0.64249,1.22935,0.019998301021880938,0.003099635139022488,-0.0047640485335764355,0.01833388762732699,0.009999150510940469,1754747294.676556,0.06460636801137946,0,0.49000084948905953
0.64235,1.22981,0.01903679803980396,0.0031015639615548972,-0.004190761144026672,0.017947600857332185,0.00951839901990198,1754747294.6968203,0.02411495910028447,1,0.490481600980098
0.6424,1.22971,0.01925789852785431,0.003103513946464141,-0.0018538252144257054,0.020507587259892747,0.009628949263927156,1754747294.7170715,0.005552512499140515,2,0.49037105073607284
0.64249,1.22933,0.020036347408741828,0.003105537451770115,-0.0007117271461051483,0.022430157714406797,0.010018173704370914,1754747294.7372699,0.019116138240175114,3,0.4899818262956291
0.64252,1.22886,0.020948930239080732,0.0031076599630126002,0.000163767835195116,0.024220358037288447,0.010474465119540366,1754747294.7575336,0.02380781753563446,4,0.48952553488045963
0.64273,1.22785,0.022999845854669076,0.0031099887616730672,0.0005781034588107666,0.02668793807515291,0.011499922927334538,1754747294.777784,0.05198912519876141,0,0.48850007707266546
0.64275,1.22747,0.023734962010827587,0.003112391709955659,0.0005781034588107666,0.027425457179594014,0.011867481005413794,1754747294.7980323,0.01929217359815902,1,0.4881325189945862
0.64281,1.22722,0.02424755762539854,0.0031148461202858205,0.0005781034588107666,0.02794050720449513,0.01212377881269927,1754747294.818277,0.012874463807416008,2,0.48787622118730073
0.64296,1.22699,0.024777793115845714,0.003117356152109215,0.0005445795743827521,0.028439728842337683,0.012388896557922857,1754747294.8385372,0.013533365493267514,3,0.48761110344207714
0.64309,1.22689,0.02504837514879732,0.003119889772265712,0.0003925666946488278,0.02856083161571186,0.01252418757439866,1754747294.858767,0.008327889740779741,4,0.48747581242560134
0.64319,1.22685,0.02518625676491415,0.0031224372189236987,0.00037980176593015326,0.028688495749768,0.012593128382457075,1754747294.878996,0.005310094576646711,5,0.4874068716175429
0.64319,1.22685,0.02518625676491415,0.0031249852360444824,0.0002006311083919356,0.028511873109350567,0.012593128382457075,1754747294.8992293,0.005310094576646711,5,0.4874068716175429
0.64318,1.22693,0.025027903168505894,0.003127519619859591,0.00010224125132686638,0.02825766403969235,0.012513951584252947,1754747294.9194818,0.002026995787392631,6,0.48748604841574705
0.64311,1.22719,0.02449008677512654,0.003129998200187962,0.0,0.027620084975314502,0.01224504338756327,1754747294.9397233,0.01334693511269744,7,0.48775495661243673
0.64304,1.22757,0.023723997631817095,0.003132412538721638,-0.0001172846764664549,0.02673912549407228,0.011861998815908548,1754747294.9600768,0.01954736090669367,8,0.48813800118409145
0.643,1.228,0.022881295031151216,0.0031347277517354646,-0.0003985498268560163,0.025617472956030667,0.011440647515575608,1754747294.9803135,0.021566106294545674,9,0.4885593524844244
0.64291,1.22845,0.021969664069666828,0.0031369483655092904,-0.0005645862241807997,0.024542026210995316,0.010984832034833414,1754747295.0005288,0.02297738348782268,10,0.4890151679651666
0.64277,1.22898,0.020874981629005585,0.0031390644046815335,-0.000624633458591047,0.023389412575096073,0.010437490814502792,1754747295.0208023,0.027409619783438626,11,0.4895625091854972
0.64262,1.2297,0.01941263867006726,0.003141029687749257,-0.0006764422368959093,0.02187722612092061,0.00970631933503363,1754747295.0410497,0.03613841299316508,12,0.49029368066496637
0.64239,1.23051,0.017729726602703333,0.0031428378492947572,-0.0008099380722064166,0.020062626379791674,0.008864863301351666,1754747295.0614467,0.04220727375342322,13,0.49113513669864833
0.64216,1.23141,0.01587556681078195,0.0031444497232800965,-0.0010833529253297378,0.017936663608732306,0.007937783405390975,1754747295.081753,0.0470327149377041,14,0.492062216594609
0.64188,1.23233,0.013952537856316116,0.003145879555162595,-0.0012376205098349748,0.015860796901643735,0.006976268928158058,1754747295.1022487,0.047879542383708486,15,0.49302373107184194
0.64164,1.23318,0.012187341445757727,0.00314714992223186,-0.0012700886949206362,0.014064402673068951,0.006093670722878863,1754747295.123096,0.04200594664946225,16,0.49390632927712114
