x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.56627,0.03136,0.023550165455407113,0.004080760331690811,0.0,0.027630925787097922,0.011775082727703556,1754843640.8249288,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004083172308105851,0.0,0.027633337763512962,0.011775082727703556,1754843640.8454125,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004085564295843623,0.0,0.027635729751250736,0.011775082727703556,1754843640.8657265,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004087955413287861,0.0,0.027638120868694972,0.011775082727703556,1754843640.886033,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004090332914849411,0.0,0.027640498370256523,0.011775082727703556,1754843640.906224,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004092711005964643,0.0,0.027642876461371757,0.011775082727703556,1754843640.92642,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004095096508611896,0.0,0.027645261964019008,0.011775082727703556,1754843640.9466789,0.020303418993746485,6,0.5882249172722964
0.56627,0.03136,0.023550165455407113,0.004097472550326229,0.0,0.02764763800573334,0.011775082727703556,1754843640.9668574,0.020303418993746485,6,0.5882249172722964
0.57443,0.03153,0.007231465874455667,0.004098202678893093,0.0,0.01132966855334876,0.0036157329372278335,1754843640.9870505,2.212058889320588,1,0.5963842670627721
0.57523,0.03161,0.005625883066783688,0.004098771711682046,0.0,0.009724654778465734,0.002812941533391844,1754843641.0072796,0.04696889355080619,2,0.5971870584666081
0.57593,0.03167,0.004221895500674311,0.004099197917077004,-0.0010430690563417219,0.0072780243614095925,0.0021109477503371554,1754843641.0274699,0.03510033489868218,3,0.5978890522496628
0.57645,0.03177,0.0031739200702549653,0.004099519739385802,-0.0010430690563417219,0.006230370753299045,0.0015869600351274826,1754843641.047749,0.026417853667425297,4,0.5984130399648725
0.57684,0.03188,0.0023847492621011934,0.004099760494044392,-0.0010430690563417219,0.005441440699803864,0.0011923746310505967,1754843641.0679402,0.02001694840552821,5,0.5988076253689494
0.57684,0.03188,0.0023847492621011934,0.004100001913928164,-0.0007751615163436724,0.005709589659685685,0.0011923746310505967,1754843641.0881872,0.02001694840552821,5,0.5988076253689494
0.57684,0.03188,0.0023847492621011934,0.004100244044522598,-0.0005862735471358276,0.005898719759487963,0.0011923746310505967,1754843641.1084938,0.02001694840552821,5,0.5988076253689494
0.57684,0.03188,0.0023847492621011934,0.004100486004546473,0.0,0.006485235266647666,0.0011923746310505967,1754843641.128786,0.02001694840552821,5,0.5988076253689494
