timestamp,current_yaw,target_yaw,angle_error,p_term,i_term,d_term,pid_output
1754926449.923545,81.33,-96.85000000000002,-178.18,-890.9000000000001,0.0,0.0,-890.9000000000001
1754926449.9437888,81.33,-96.85000000000002,-178.18,-890.9000000000001,0.0,0.0,-890.9000000000001
1754926449.9640093,83.16,-96.85000000000002,179.98999999999998,899.9499999999999,0.0,8859.000469877812,9758.950469877813
1754926449.984354,83.16,-96.85000000000002,179.98999999999998,899.9499999999999,0.0,0.0,899.9499999999999
1754926450.0047462,90.45,-96.85000000000002,172.7,863.5,0.0,-178.69694087944436,684.8030591205556
1754926450.025066,90.45,-96.85000000000002,172.7,863.5,0.0,0.0,863.5
1754926450.0454092,90.45,-96.85000000000002,172.7,863.5,0.0,0.0,863.5
1754926450.0658386,92.77,-96.85000000000002,170.38,851.9,0.0,-56.79822369573068,795.1017763042693
1754926450.086267,92.77,-96.85000000000002,170.38,851.9,0.0,0.0,851.9
1754926450.1065917,92.77,-96.85000000000002,170.38,851.9,0.0,0.0,851.9
1754926450.126893,99.05,-96.85000000000002,164.09999999999997,820.4999999999998,0.0,-154.67866063773636,665.8213393622634
1754926450.1471958,99.05,-96.85000000000002,164.09999999999997,820.4999999999998,0.0,0.0,820.4999999999998
1754926450.1674867,106.12,-96.85000000000002,157.02999999999997,785.1499999999999,0.0,-174.2082556691339,610.941744330866
1754926450.1877685,106.12,-96.85000000000002,157.02999999999997,785.1499999999999,0.0,0.0,785.1499999999999
1754926450.2080956,106.12,-96.85000000000002,157.02999999999997,785.1499999999999,0.0,0.0,785.1499999999999
1754926450.2284956,113.21,-96.85000000000002,149.94,749.7,0.0,-173.7314678974113,575.9685321025887
1754926450.2488096,113.21,-96.85000000000002,149.94,749.7,0.0,0.0,749.7
1754926450.2691548,120.62,-96.85000000000002,142.52999999999997,712.6499999999999,0.0,-182.09393391141379,530.556066088586
1754926450.2895207,120.62,-96.85000000000002,142.52999999999997,712.6499999999999,0.0,0.0,712.6499999999999
1754926450.3099058,127.85,-96.85000000000002,135.29999999999998,676.4999999999999,0.0,-177.35886021756906,499.14113978243086
